,SKA,SFA,PHB,AAI,EBD,SGG,PCL,BBA,BUNGALOW,RBL,CSC,OCC,QAC,SCT,NAA,CSF,CST,CIAC,SGQ,SGV,PCL3,JNS,SDR,SIE,GRAF,HOP,SDO,FPC,INR,HDF,LPRC,LIQUORCO,WBK,MWC,SCC,BBD,NOSOLCPP,WBJ,EAB,WBT,ODM,PSL,PBE,PET,PETCO,BPI,PHF,PBLDR,CSP,CORNVEND,SCX,RFC,EAQ,HFB,TNP,SGA,SCB,AAD,CHECKFOR,SHVR,CAFE,PBS,PCE,PCD,PCC,PCB,HFF,SDW,SNPBLBS,SWSNOREM,EAE,SDP,SFN,SFD,SFK,SFQ,BAG,BAM,SFB,SEL,SED,SEE,SEF,BBK,VBL,SFC,EAF,AAE,WCA,AAF,SCP,SCS,SCQ
People under 30,9.693996854136273,35.81602570391951,4.382613092274188,-0.21048341003885318,0.22856519736475414,-0.01306079623753537,-1.4446794364761633,3.7218479597665706,-0.021193293057813877,6.69994296719867,2.7389806109237904,0.030449856890128798,-0.8120858830523747,4.598818179265769,0.8582696164589977,-4.678937113064803,1.1747166542921232,-0.049003052704496786,1.0624869606700342,0.09484382223063255,0.0,0.0,8.043271733444971,30.034675721431896,30.087712281142572,0.03760295949757339,1.2644438594195921,0.3232705952811286,-0.10906427742758777,1.0822978030120343,0.0,-0.16278946974085112,-0.8290828885324296,0.15714973603310395,5.806483788353149,-0.2504833373170765,-0.050738961105531825,7.105928570707214,-0.4068913163409896,9.689833226266172,0.13499981574601966,-0.07517018962454847,1.8248956648604957,-1.7864034364721282,0.0,0.29137533805474025,56.272940036269425,-1.0174522444995782,1.5171937481556026,0.039834123599221324,0.27467325104233753,0.42088497210457426,1.9902733815806588,0.46809114185874096,0.9305550890642172,5.310068181941081,10.52897881925507,19.689980121466473,20.705387451156092,-0.08584701040802362,-0.4196912317430737,-96.80449001745356,43.05950202154015,0.17668314794810144,1.0825166402521074,2.883404444220501,0.0,6.6459898567813,-0.4366293535540802,9.816661128256271,3.829719957841768,2.8229296274481808,2.0726951125412687,49.08016756193277,3.213572264727225,-4.66061853132339,-0.10549484578937361,-0.08953610009564376,28.829651587116462,11.29250591784282,-22.33610904434513,20.43644534235969,-28.48775406239509,-8.15785085693366,0.0,2.000211117855682,2.456614868387008,24.330351341099767,3.1691296431809786,15.514328962150984,212.36080305398036,1.219747550802555,7.93061734566533
People between 30 and 59,5.031732198399505,16.461725013922933,-2.5330741903416274,-2.48006932976758,0.1308440781882047,-0.06595860132934482,1.40797193069627,16.873197069032663,0.02331023306079942,9.496534790553028,1.623410105488376,0.047351669159192186,0.2674918034188449,-2.7430096761267713,0.6498683792052232,2.515478949989748,0.22640481237165372,0.2493868655318607,1.2624276191393569,0.06347819733560058,0.0,0.0,-7.388879490313717,24.03401309324619,30.43238557931775,0.030263556473114142,0.8944455793399086,0.6854546967327099,0.05512984711127496,2.412212200444573,0.0,-0.237094714101814,-1.0330947673977589,0.8723159927980684,1.6545851641979177,11.447878748052679,0.4633949632477443,6.677108984603185,1.3624887648749426,13.448290848057269,-0.024047398923740103,-0.07874139145758913,1.4829415692940286,1.3701541634628542,0.0,0.6675692378884454,22.730893489666048,0.3907516218421176,-1.3864520492822845,-0.0029945626318322754,0.48073085841360247,-0.15513318714938099,2.3338112672931497,0.2736232010705774,-0.25661716738939605,2.1157202475759718,-7.9919516443287,-4.540924548619424,-22.735052815088476,1.009117226528868,0.2750753581170981,-103.62138916646144,59.37680284757767,0.6776904251463096,1.723131869105556,4.372676965371561,0.0,1.816524429507443,-0.41801115546372036,20.85916570777809,5.1854551979516526,0.043648546485653555,-2.7595028419224503,22.549990043470512,3.5952998182665454,4.125276987836838,0.23435672261123874,0.31895947914096934,14.652124821021795,9.919729417783733,-50.128564869015015,-11.750390018843541,32.324455593691106,2.326130790947674,0.0,1.46193746057031,2.6986534787653538,24.397663846753673,-2.652714278162943,14.235023660270757,237.59012959165403,-0.4030126007216707,2.4661160195484078
People 60 and older,10.940889717581578,-78.34862165890435,12.90954472956025,12.20159313374968,-0.025692192420588025,-0.05835893868079422,1.054083618390374,-37.36803412950383,0.010296205360889916,0.09252257128134092,-6.555814779717128,0.4874900074004439,2.8933763272468616,3.841020220437188,1.8129554520472302,5.970752666808632,1.727453347964224,0.01433860808939954,0.9562076954758243,0.14889611758561916,0.0,0.0,22.240097544762968,-39.26055252603846,28.682339185392465,-0.039882763303290894,0.7134736427890295,-2.032195629943309,0.12933064012658718,2.1179557504490725,0.0,-0.24114202996575543,12.67317449717596,-0.6653361269654486,6.352633931735469,-7.412071171269246,0.6124173579805633,7.355892062627218,-6.517321575849201,22.340743876593013,-0.013461818054397149,6.532675737050874,0.8623350192460101,1.7327336827992654,0.0,-0.07690869164353949,-7.898767430046632,1.7273822930968112,1.3961463048688174,0.1421845949053166,-0.1456782550723268,-0.4179456067334061,2.309732654674736,-0.28737079508382324,7.521089486982358,5.177530342589902,39.03730131216121,-2.263864612011598,42.0665473249798,-0.1652576468042056,2.191730573882254,-116.01108294792826,-35.30572112713876,0.5274400974436444,1.106187383684799,1.8903256003945998,0.0,-0.617842450962931,-0.41640275521206765,17.007664490134125,-15.707436058599678,6.54099860432433,10.999858013774606,-6.757119418341441,6.145662284678419,6.741859832567582,0.25876656353918714,-0.04631392261892718,-10.400737006975396,12.153418550789723,114.44349987462684,-10.11401814692821,5.153699977886183,23.33885121376761,0.0,-0.5138573981919814,2.128382300472163,10.748872667520107,-1.229501617774238,9.994039350035642,272.9460248147352,2.6966341916558108,13.871433518641453
All Hispanic or Latino People,2.278201516098418,-132.8535328163741,120.76547619184404,-22.032095815171797,0.04124013184279516,-0.31461238578330014,-11.779580448992203,73.78602128403716,0.04076112370189647,3.4621735590348934,6.1255959138704545,-1.4342004768665648,-2.7920742546452857,-44.56305222613459,-0.09358475927390025,8.251648284408045,-6.00431045562838,0.217157219324778,1.2399913290145461,0.3439407609338811,0.0,0.0,-78.30949823528785,65.98229297268017,32.24873235674876,-0.11662227645957858,2.413075230542064,-2.9366251905281597,-0.2560464338127374,-0.725965658684795,0.0,0.4982509271248573,-31.375583844014873,0.7278872204728912,-12.037056675778574,32.531554739665616,1.3760268038090275,6.481263333551698,11.873263253677269,-0.8638409697434732,-0.10019182894152463,-14.349071812190166,1.1746249972089964,-0.995010092060972,0.0,0.44577484844089005,558.7977512301915,-3.6339678364205676,-11.71493314276327,0.07815683633286083,-0.9819310145049344,1.1975331779297171,2.0058666735587636,-6.707757509282437,-0.4129437253357543,15.17155010251223,-71.54803501636276,17.760008191828124,-108.94452771019108,-3.532373162840875,2.9658394023013805,-126.1960102109616,245.04343194531327,-0.07083652526555016,2.464160417687889,0.3792121764565023,0.0,9.396540493187345,1.4223423810959241,-21.25122236016822,68.46948262285949,-13.234910504537504,6.276503511503775,-221.30651373290235,4.577827979527518,28.98840747497824,0.9977989466056197,-0.6086828846013974,60.40897975080536,-0.12628456485738804,-171.00986160367415,37.35497987665689,-271.2170792888053,-59.05826003266136,0.0,6.8828105207348305,1.4015007671862036,0.9950195023953081,9.272575098809243,21.30971622765349,185.9016291034531,-2.5969215228697,-11.930072432596724
All non-Hispanic or Latino People,11.193851582160505,66.09997460559804,-57.82275155473761,10.501088604850002,0.16289051731036847,0.029973892751119276,3.188664133851534,-21.08399688582004,-0.0072565579104166625,8.122532536424158,0.1043658143527318,0.5452090678565539,2.8941914544635226,8.888932364217656,1.1851504013292689,-2.3939071298241004,3.4134263568041048,0.05998360045685297,1.088871196858485,0.023632116604756937,0.0,0.0,29.62057340807209,-6.481662531971142,28.39223022788662,0.06123910718380299,0.57528294194663,0.8163752445048411,0.05716974976902357,2.593684942668755,0.0,-0.37685079033912144,13.527120865799711,0.132699581429355,9.041831714816103,-7.303802299193732,-0.019303586221472328,7.138507421156459,-6.282142119743134,26.057284564297426,0.0869523573298314,6.6963508490605195,1.653492916161377,0.7162208760471617,0.0,0.354424107180745,-172.4824573556789,0.8241742988473311,2.690153896335064,0.003985478512676044,0.7048931507908788,-0.2565610119688565,2.2400260113355657,2.0439098408683076,1.8455416849504171,-0.9055198466925165,33.06693641563877,0.7243174089017761,51.147483852181345,1.43239868591282,-0.34719291962249726,-94.17663449358312,-39.982457916061584,0.6710876930877414,0.9349764260311154,4.507487952862023,0.0,-3.5198769529952783,-0.8671047336245958,27.81983596667729,-23.634596585939423,6.819500327588923,0.05488700243455498,114.91149592165331,3.718170397667391,-8.072852884352397,-0.18252926883997864,0.3629157236380704,2.696459423120471,13.458786553608089,46.678258481838604,-11.477862507624671,107.03816322650874,13.318275129084991,0.0,-0.7027047794518336,2.7778683476324386,28.98361807072848,-2.5148751503616134,11.781980522800254,238.89119335429285,1.7272580748000055,12.367665863110123
White People - regardless of Hispanic identification,-13.023051677420744,-18.42311604939414,14.820156223686576,-29.041352745026508,0.39688088003535893,0.21254571746746345,3.5946089320494203,171.37108763980817,-0.1791788421727843,11.068393868671604,-6.8239934126449375,0.945777660008006,-2.1430120512355124,-70.77755410259168,3.3572221249699576,0.7931690467627549,-0.2235695612895143,0.5383653140583956,1.77948950363414,0.08248085795916223,0.0,0.0,-104.97913989384735,82.21920091327894,30.29492146253134,-0.08747770774228283,1.262931930682217,0.8718128593817999,0.16249806159537294,1.000089059721223,0.0,0.25803016082573693,-36.02994550643982,-0.7570468851149879,-20.451067661459824,74.67171810902111,0.6921482611521224,3.6323189754981366,12.031226031311256,7.872099954376202,0.37725613624265925,-5.7916536797527005,0.700553691163786,5.214742580002882,0.0,2.5756608468438538,123.97302409618081,0.9720956779985206,-1.5718778944049092,0.01296364294778017,0.8326584455926901,-1.1335878327684268,3.2825376201283034,3.316618531030774,-2.1940119894983297,-6.805869018397586,-137.87174543208056,-44.7030499046174,-336.70847187912995,0.5516587751032755,-0.47908388228897386,-106.08016409255151,380.0327486504288,0.8615214853136571,2.8330363001725094,5.913846760485427,0.0,-2.4171468002749754,-0.6371945055144415,17.198669640946218,93.0382528113455,-18.434305015497063,-29.943349803450868,-8.224056251782345,3.98140758697042,15.588218357492181,0.9997906341187839,-0.13263274965357919,2.081502491291241,-2.9165691741756152,-263.9666713980495,-15.066011585714062,97.7912290515746,-63.28364480986087,0.0,3.5059171114417387,1.703279487879542,33.27697054490634,-14.181754003811712,15.131766199231343,215.51685345573478,-5.782746124887715,-16.4158489503515
White non-Hispanic people,-19.51697566396516,72.57714862105853,-32.62952018802157,-27.86766624872084,0.5723502423401684,0.3114253186668523,7.072013265732175,233.0409923289272,-0.22429498465125688,13.659692508924428,-7.7625985314775665,1.4579932772829094,-1.0384834113027817,-83.19263755303989,4.619342589091415,-0.9571621005180283,1.9265102030786843,0.6350538976307072,1.7445708304495469,-0.030794635682726862,0.0,0.0,-115.60279123970822,73.56351859655177,29.724774204485147,-0.018028987841246992,0.8369265947036976,2.2600694075900027,0.295616920688532,2.492323949144108,0.0,-0.03714994946135737,-39.08434329879508,-1.2747256295086085,-23.328090378712478,88.3579368795821,0.7093030214969868,2.0055895837373656,15.824345535359376,17.53301307643592,0.6189810144182898,-3.4098238477222966,0.687219722861464,11.933831584624341,0.0,3.5357150004994886,-34.306237092155506,1.317034580555775,-0.06568579849365355,-0.11505147239654025,1.4396322756168944,-2.5975598083422757,3.7746146288141076,6.854754915426983,-1.536371188394137,-16.732839291860603,-166.67169357168967,-73.21368885853306,-409.46640680559483,1.6143914847730243,-0.8993919078892203,-95.84369948798825,435.2610412379497,1.3731494636306363,2.809612264151248,9.137200865431202,0.0,-13.899140438408681,-0.9227663031130797,22.328906430121176,115.55272500240152,-19.64602726903228,-39.595858053691416,92.56290599087384,3.5704910458316053,8.764207987999194,0.9658634819210041,0.8675834256532138,-12.589291850435176,-3.1581787647772677,-297.98861211275585,22.012660875227613,264.0075653685271,-75.94046780758012,0.0,1.1302568822501036,1.9172882986712565,41.305690268989636,-23.659380879892844,11.504554927889442,241.46994483070193,-6.685274179226622,-16.725086331851134
Black People - regardless of Hispanic identification,49.92436399139694,36.087293457834576,-75.73227839136639,75.0013687818816,-0.07708062722295828,-0.40979208155882785,-14.920669766373772,-151.2344805733311,0.07086300486007384,1.2633534942573976,49.22887299126926,-0.5657278128585129,23.911168859184805,23.392582603700554,0.28729045299854256,-2.3497017993362506,5.942664047524143,-0.4384373716355399,0.6626958632381796,0.14988779499855845,0.0,0.0,97.06852764836249,-66.49436507123454,22.391358866275937,0.09698036963601168,0.4799450752738484,-0.406743334417122,-0.26279525281273225,3.1813140832079165,0.0,0.5185955382074179,56.08715909326991,1.902548076270243,34.942698280787944,-108.96398300457878,-0.9483172072366911,9.979218518839811,-26.050658240464138,33.25377951822139,-0.3630331258249698,22.892468275607552,2.3603811359799503,-7.432742452967534,0.0,-1.228634362298733,-309.0013713556228,0.15863951602830753,15.993897821418413,0.04515493456691312,-2.2822167862700327,0.4068507899026831,1.3139441823625824,-7.6626713549468,9.846665088255584,20.782363166488274,169.97722575850005,90.59499616607589,579.1800289872517,-0.10801347277890704,6.836769917661481,-116.80182884955519,-559.0066900714833,-0.2384741941387947,-0.4697831502496855,0.1791685284248397,0.0,16.029298370239506,-0.8315058837715663,25.659804503506468,-71.90074095655241,31.627892616769735,90.3467666126599,117.85275314315004,5.4203521347200905,-25.31068952879536,-0.6784308024834549,0.1777678586433431,21.242513854054625,23.506554940556295,674.452475901866,-45.261967351257304,29.197913914516267,26.828326381666034,0.0,-3.2094561432597826,3.038410895412295,14.022624763337543,17.273104635344115,11.428592665946216,236.28639184052355,13.054325979651694,125.28295829575634
Black non-Hispanic people,50.59239957305136,35.839780647691036,-79.38287819284247,75.78287022293073,-0.08011537290509284,-0.3961048022070299,-15.119194967484647,-152.80237573049754,0.0639760083571235,1.6475304064845346,49.97705079530468,-0.6203705530799446,24.1938536937393,23.593035903711115,0.24643646082872753,-2.3689705319382877,6.020720644812981,-0.44497146118185044,0.6700562253371065,0.15026158676548385,0.0,0.0,97.90445196629652,-67.91895106353248,22.0494230411041,0.09443749218120122,0.48023406406329827,-0.4091640032747093,-0.2736072631410997,3.15772559644786,0.0,0.5071331913796343,56.92378397861632,1.822069889133879,35.24962080930267,-110.36549216120727,-0.9556840137540561,10.057871419518674,-26.431412135334423,33.950333925888664,-0.40580539937743937,23.46885333630776,2.350566322946715,-7.593498894836151,0.0,-1.2280257798827865,-319.0611304395249,0.13554416612679,16.98111712119092,0.04784561747056664,-2.2536341768923616,0.4134577648709423,1.3054159237480676,-7.590469452811696,10.098601424990926,20.84059805405017,171.36746788563806,90.99130855393236,585.8459317197348,-0.24608706076255737,7.3701527051494695,-116.2138143427719,-566.9874395568154,-0.24059885292536284,-0.4710998715664517,0.17666498321109142,0.0,16.440953643996497,-0.8139038688397027,26.92184280802778,-72.70392536806389,31.964145996321935,91.97460391472804,117.7386611419944,5.387391606542588,-25.949598496641276,-0.7158202530812713,0.19856370753569344,21.077916214504274,23.57245110011135,685.7680243479657,-45.89287174889513,21.27760365298984,27.068874336047607,0.0,-3.235913846890136,3.0529331189245035,13.367826421990669,17.133580893001454,11.399054826551307,236.76594774044804,13.177656691307247,127.73700444934653
Asian People - regardless of Hispanic identification,-44.853125272692495,240.4777563687518,-106.1287686274183,-109.2824787831789,0.7461304070105244,0.4011567241413905,4.102441248155347,128.42116477971499,-0.08517897924368886,9.705680065422944,-9.618313496522376,3.098813773978526,0.8465313030728521,-81.58835716314962,1.786769568705111,-9.717769227738527,-2.628146542777897,0.4035651591274136,1.2314339487881374,0.01813920513889662,0.0,0.0,-102.13181925601735,168.9472509608411,30.35110200950569,0.025721974475179894,0.24361800754205198,4.372175261310655,0.12487207540134179,0.4376021099282638,0.0,-3.68983985824719,-93.08076332742043,-0.4904196924748143,-20.80271032354745,24.43861038631076,2.0540188966849136,4.015103764883264,19.304462820720154,18.213863698377946,0.8051948059922986,-9.444362878618904,4.0472323583132415,18.013549426043145,0.0,2.0543398427018724,-253.4598231698872,0.3297400260825186,-0.37827815035923057,0.18955507640314154,5.663546810796161,-2.337073281136824,4.026028438941329,12.302024047427977,-0.00208596567422949,-16.245416839360267,-140.59399444044408,-2.4578893377879867,-553.2344163490126,3.3241692513901953,-3.33884915741519,15.881165541152894,349.42677510306754,1.7977236155795195,4.010816248906953,10.58401582078304,0.0,-13.236732206835812,-0.8077568177516803,62.89210156752849,126.91336552811781,-14.035006403404605,-9.134116335910758,212.21490253475667,-4.414409439348732,-28.1643035435081,7.142736095188237,1.836247788511954,5.50435663997086,-4.121264218103828,-64.44283745926221,-32.74231579938433,-368.2331093504159,-99.41956065892776,0.0,1.6905461385138867,1.5473096480366293,32.88325082983636,-4.008273598337176,17.803044078185895,469.77103358124697,-1.9765040383964245,-13.438208847009301
Asian non-Hispanic people,-43.94211824971274,243.47321612822702,-105.51773954363672,-110.00206939052937,0.7590844565640935,0.41366237504634623,4.453541360978389,127.21470068650837,-0.04153388552043022,8.92861839729096,-9.431191040324576,3.143361433240183,0.6226349461823664,-81.82887712523497,1.716057922761557,-9.138643231417262,-2.6369158684171263,0.4138412693581115,1.2344270686961303,0.024281701619334427,0.0,0.0,-101.7997740690738,169.66866380510152,30.328344447354024,0.028737708145155604,0.21413813715335545,4.336853768039014,0.12487207540134179,0.27495085577184103,0.0,-3.727375510228914,-94.50871732326375,-0.49670216537159,-20.790737750384928,23.69456125115507,2.0089922704748107,4.070575474077181,19.23864834851841,18.084595247663913,0.8294570267220684,-9.714064554326336,4.042677627879372,18.236360066945746,0.0,2.098386998247474,-257.1619833181603,0.0948442889021073,-0.27045404740340107,0.20252807930164016,5.678706733184472,-2.4757555367319104,4.058768383080452,12.47536063856203,-0.32285409791004743,-16.39697499555797,-140.96047274335535,0.05414511100433861,-556.7093159469576,3.3119683918990623,-3.25472778067385,17.132392814860864,348.8997788433842,1.8298372361965711,4.079548510718141,10.473185037863082,0.0,-13.04924691775606,-0.8110305634967451,62.76418555521424,125.93000619831075,-13.938995970359434,-9.775585350964638,213.66421244887798,-4.589211476969272,-27.86543903815859,7.659124280902339,1.7398798817554633,5.819833082587003,-4.186207153899474,-60.8205599660348,-29.212985988461398,-374.50254016034506,-98.0693307244928,0.0,1.5950850267288377,1.5861854748382924,34.489054862329425,-3.8955338390120633,18.2049866714126,470.21536170720793,-1.8357833706294704,-13.339665576689676
Indigenous People - regardless of Hispanic identification,-34.27316478830649,18.67937631356155,-9.71207324552983,-58.754201269496875,2.3445315261706656,-0.6996361224584066,-21.48131603082553,-4.721823139651399,0.06543961161132807,36.774407163227266,-23.610248187688253,0.20885232853427182,-19.12434489659965,-31.362016145070456,-17.042003173026334,7.871342944552415,-2.0531744612745446,1.2100224821493146,2.357405284474229,-0.1594683085694993,0.0,0.0,-24.59928229844311,57.422118573058896,30.924891070823588,1.4079626835668062,0.49439979455514804,-9.95857607977996,1.220906344410876,2.958906983019934,N/A,1.3464981133294613,-66.42460379858795,3.579052498062744,-9.941411001401764,6.963947353821484,7.748882578193528,-0.679194993173896,20.305176543681885,-10.176016729389106,-0.39186844238566226,-25.783046071822316,3.2841798213466853,0.3016128697714896,N/A,-2.5494736981820703,308.74992722627485,-18.2928145543833,-8.766491386516778,-1.2871531624357173,1.8146179249140884,-3.6733817574591625,0.5209794964297954,-0.11641002437098634,-22.934056286842655,15.259672880614469,-56.157317471290675,-34.40097879012399,-250.09122156411607,-0.45589833242295486,4.539280311835917,-151.9904542882847,185.8315684000562,-0.4247867610107682,3.1204164912163797,4.0787697938846925,0.0,-2.3798677356911577,0.9139566995867127,11.93265140780922,66.24942483094276,8.610774490143005,28.80350666938001,-73.85600856261563,1.1370493993842758,20.172865140758702,-3.481005880027575,-3.104391522790895,45.86052004340613,-2.654157648485055,-293.7046996147366,221.4021284156765,-368.00448066543464,-30.282601516760927,0.0,15.010408361414738,1.594362105515865,-21.638431329639765,15.969473180823806,19.99251123748828,211.57556590870638,4.289652011913996,2.8933544452890914
Indigenous non-Hispanic people,-85.80995913667498,-102.97106795317372,-91.46410374768156,-51.51336728937517,5.657991007337843,-0.37547169531105745,-32.508286023311065,9.38836087621725,0.0,23.44321110170452,-68.24899250877958,-2.939893313424047,-74.28213275093083,-30.451172442603593,-3.3546408001635086,-25.258168253985975,-13.51566361276579,1.7939345188409974,2.973347032217008,-0.16195673007736136,0.0,0.0,10.782705807218514,100.52904729453533,20.814589241471765,1.3261677286446578,1.4269847186435434,5.38557904044367,N/A,-8.334629637104277,N/A,0.8519307945928434,-59.0079856699287,-0.2965534056163016,-10.706286488134664,-2.978611244625801,13.5124424267807,-9.198995845076992,18.995785575442998,-3.6435647495728807,-5.419465445474976,-4.600764654304107,4.983169666164369,30.30582077667026,N/A,-2.391459906835911,60.57187281034254,-12.233304360516858,-1.2352035938077093,-1.7014168928373632,0.6774529970109258,6.5248465923003875,0.6504546956502011,33.28709753732015,35.54681067102038,-0.11924153520557106,-26.528945367333648,-8.517840324707084,63.56297463807448,-5.2973319550163565,2.7938316595607002,-87.52184013273222,78.20558022342713,-0.3635040007023051,8.944002451898784,8.917463407861595,N/A,22.869658851990543,-0.5893441251835425,21.68077074625096,57.57339055940988,23.052094012661783,8.700638341145178,25.46937458965304,-9.643149041681117,47.14356726821906,-2.106844958660346,-4.4359908457984085,26.706622943338992,1.477855285929659,-136.74962752253717,136.74003972806815,-711.8202879397002,2.4478886107768987,0.0,20.41381961685596,2.385660112248922,-5.062340126359317,-65.94232557424331,20.23830465022277,163.71388588956222,13.175450053613798,0.8521608074995599
Total,8.001120175846472,5.895602957534516,2.933214148895416,1.0892172961138478,0.13540197461212977,-0.04403409090909091,0.1870967741935484,1.6344817808024954,0.0035087719298245615,6.712221655617882,0.8275947180056769,0.12689804772234273,0.31309436722750517,1.6857263871241002,0.9639278557114228,0.15991983967935872,0.8878504672897196,0.08298256163559832,1.122154895870462,0.09036144578313253,0.0,0.0,4.386484993555515,14.38255364536144,30.035256772966978,0.02092050209205021,1.0099502487562189,0.042105263157894736,0.0,1.793372319688109,0.0,-0.20725995316159224,1.7044940999246798,0.27976190476190477,4.208065734794107,3.400906272358693,0.2916666666666667,6.980705009276438,-0.8073811213626686,13.142558682561141,0.0421052631578947,0.9807073954983923,1.507157464212679,0.07502718376223252,0.0,0.3773109243697479,30.628101676844043,-0.03508771929824561,0.2642857142857143,0.03977272727272729,0.3004115226337449,0.038461538461538464,2.1890176937156802,0.25917324663260577,1.4525547445255473,3.9588447569107874,8.075908200598692,5.586559755631921,6.785649883737484,0.39444444444444454,0.20382165605095523,-103.29543828264758,35.53536569060035,0.4441110277569392,1.3457361222847948,3.308592577773332,0.0,3.4918842625264643,-0.425531914893617,15.772974784284159,0.6339851867640006,2.3380466472303207,1.6742081447963801,27.645318395881475,3.925738512035011,0.9627659574468085,0.09883720930232558,0.07772020725388601,16.123479833182653,10.92110328896711,-10.292893812483113,1.343546730571722,2.8034155136438224,2.215264019295374,0.0,1.326896551724138,2.4853971502794616,21.975747165922364,-0.07531645569620253,13.849937061679555,233.74664325807967,0.7637102234258633,6.4759707531766875
